java_file,hsd
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_stopPlayback_31.java,3.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_isBehindLiveWindow_68.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_isPlayingAd_2.java,8.25
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getTrackRendererIndex_69.java,11.333
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setPreventsDisplaySleepDuringVideoPlayback_84.java,13.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setSeek_27.java,6.25
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setMaxBitRateModifier_99.java,8.4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmSessionReleased_119.java,6
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setUseTextureView_110.java,7
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onVolumeChanged_64.java,5.333
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_onDropViewInstance_3.java,5.333
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_reLayout_15.java,11.364
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerLoadErrorHandlingPolicy_getRetryDelayMsFor_1.java,13.6
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_updateFullScreenButtonVisbility_107.java,8.643
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_clearProgressMessageHandler_42.java,4
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_buildDataSourceFactory_10.java,8.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onPlaybackParametersChanged_63.java,4.8
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setFocusable_103.java,9
/android/src/main/java/com/brentvatne/exoplayer/DefaultReactExoplayerConfig_DefaultReactExoplayerConfig_0.java,5.25
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setMaxBitRate_29.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getTextTrackInfo_51.java,12.8
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setShutterColor_125.java,5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_startPlayback_29.java,8.038
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildTextSources_24.java,22.667
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onAttachedToWindow_5.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmKeysRemoved_122.java,6
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setControls_42.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setDisableBuffering_36.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onIsPlayingChanged_65.java,5.333
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setMinLoadRetryCountModifier_100.java,5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_initializePlayerSource_19.java,15.903
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getVideoTrackInfoFromManifest_49.java,17.757
