java_file,cc
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterInt_stack_count_6.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_string_var_value_21.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitString_stack_count_9.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_string_stack_count_14.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_name_string_26.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_switch_key_33.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_getTokenNames_3.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitInt_var_count_11.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_prog_10.java,9
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterSwitch_value_48.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_rs2asmParser_9.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterOperand_qstring_40.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterString_var_count_12.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmLexer_getSerializedATN_8.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_getVocabulary_4.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_string_stack_value_19.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterProg_0.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_getSerializedATN_7.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_operand_int_29.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterOperand_label_42.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmLexer_getTokenNames_3.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_name_opcode_27.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_getGrammarFileName_5.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterSwitch_lookup_44.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmLexer_makeSymbolicNames_2.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitSwitch_key_47.java,1
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterInt_var_value_20.java,1
